x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 y
6.325 5.192 -0.929 0.539 0.978 2.984 1.209 5.608 7.113 5.245 1
3.968 4.417 3.876 4.482 3.47 6.123 4.44 5.903 8.81 3.869 1
-0.669 6.396 1.909 1.938 2.95 4.842 7.387 6.987 1.353 5.981 1
3.435 -0.901 5.001 6.487 5.017 1.851 -1.895 3.257 9.26 -0.466 1
5.896 5.052 1.456 2.972 1.611 3.941 2.159 0.25 9.066 5.584 1
4.241 2.175 -0.08 2.077 3.617 1.349 -0.929 3.264 5.401 3.64 0
4.237 5.109 0.307 5.438 5.044 2.032 1.067 3.607 10.098 4.923 0
4.693 3.776 -5.019 -2.417 0.249 0.205 0.435 6.125 1.967 3.602 0
2.868 4.125 1.218 1.742 3.768 5.285 -4.876 4.14 4.924 4.008 0
6.042 -0.262 -2.176 -1.278 -0.873 2.534 0.239 0.478 4.537 -0.194 1
5.151 5.516 -2.95 -1.335 6.058 5.256 -0.492 3.688 3.448 5.116 1
1.483 0.836 -0.396 0.443 4.349 4.416 2.091 2.446 1.299 1.23 1
1.233 2.118 -1.201 -1.05 6.19 -0.388 2.122 1.183 0.374 1.794 0
6.627 4.503 0.451 0.782 2.177 6.37 -0.452 4.541 7.461 3.898 1
4.226 5.384 2.101 3.941 4.637 0.413 -2.399 3.238 7.43 5.22 0
0.904 2.83 2.793 3.937 3.138 6.533 -0.18 0.769 4.714 2.67 1
1.064 4.931 1.786 5.67 1.924 3.861 3.21 3.848 7.514 4.346 1
2.983 -0.896 -0.481 1.468 2.152 0.944 -6.988 -0.041 3.253 -0.47 1
4.949 3.833 -0.247 0.341 1.852 2.312 0.857 1.831 5.117 4.987 0
4.607 0.05 1.4 1.832 1.881 6.232 1.141 -0.046 6.47 -0.461 1
3.484 5.383 3.319 6.647 0.829 0.438 -3.613 4.643 9.592 5.077 1
5.648 4.731 2.466 2.949 3.805 5.007 5.142 2.089 8.535 4.351 1
0.673 0.849 1.128 1.307 2.945 -0.067 -5.314 0.086 2.199 0.722 1
3.219 3.424 -2.055 -1.889 4.752 0.347 1.294 4.553 1.52 3.246 0
3.128 2.968 -2.65 -1.412 0.575 4.987 3.341 6.639 1.817 3.126 0
3.328 4.832 -4.561 -3.711 4.622 4.263 -4.232 6.854 -0.319 5.195 1
2.638 3.784 0.86 0.956 2.013 -0.317 -1.509 1.76 4.126 3.839 0
0.453 0.896 4.351 6.342 2.513 1.797 -0.352 0.811 7.207 0.956 1
6.548 3.065 -0.419 1.84 -0.967 3.379 3.891 4.834 7.948 2.27 1
5.887 4.149 -1.621 2.151 3.636 3.431 -1.847 3.885 8.349 4.227 1
5.619 3.014 3.323 5.188 -0.711 6.914 0.51 4.913 10.321 2.502 1
3.55 4.143 1.628 2.408 2.92 4.743 -1.153 5.634 6.517 3.355 0
6.423 1.648 3.584 4.149 1.644 -0.846 -2.934 3.828 10.282 1.228 1
3.874 3.963 1.248 1.95 4.267 0.875 -8.05 4.707 6.444 4.963 0
3.162 1.46 -1.374 -0.28 0.008 2.152 2.881 2.104 2.404 1.77 0
-0.563 -0.363 3.621 6.132 2.473 6.107 -0.811 6.257 5.498 -1.334 1
3.004 0.405 -1.855 0.645 0.377 5.449 1.586 -0.9 4.158 -0.617 1
3.581 -0.276 -1.146 0.271 5.309 -0.402 2.419 1.291 4.564 0.735 1
2.659 5.948 -0.126 1.625 4.832 3.542 1.275 3.748 3.773 5.299 1
6.004 4.215 -5.763 -3.077 1.535 -0.293 -1.354 2.368 2.879 4.694 1
6.157 4.459 0.981 4.342 6.392 2.395 -2.486 1.964 10.672 4.383 1
-0.899 4.711 8.118 11.471 3.509 6.987 0.58 4.75 10.833 4.618 1
-0.067 3.22 0.097 1.373 0.215 4.415 -5.242 5.978 0.801 2.783 1
-0.241 0.392 1.152 2.905 2.674 0.475 0.585 2.327 2.133 0.423 1
6 1.888 -1.259 -0.186 -0.907 6.341 -4.772 1.479 6.02 1.298 1
6.671 3.542 0.324 2.059 5.881 4.505 -0.928 3.996 9.743 3.22 1
1.168 5.779 -2.558 -1.775 0.245 6.399 0.923 3.454 -1.265 5.912 1
0.284 3.227 0.58 4.01 2.137 0.449 0.498 3.917 4.795 3.064 1
6.254 -0.451 2.276 4.225 4.925 4.437 4.868 0.372 9.987 -0.313 1
0.848 -0.903 2.943 4.835 1.932 2.133 -7.693 6.508 5.864 -1.291 1
-0.689 -0.707 -3.416 -0.157 1.176 2.996 3.341 4.321 -0.896 -0.141 1
0.614 2.49 3.445 4.708 2.538 6.989 -3.134 3.646 5.458 2.022 1
1.656 6.527 -2.425 -0.869 6.718 3.363 -0.625 1.707 1.002 6.433 1
0.358 2.683 -3.017 -1.702 5.457 -0.816 0.759 1.626 -1.319 2.134 0
5.42 3.856 0.011 3.103 3.057 5.924 6.881 2.376 8.289 4.357 1
-0.155 0.395 4.894 6.345 3.585 5.698 -2.048 2.89 6.229 0.759 1
6.121 1.742 -3.393 -2.332 6.236 4.196 4.677 3.38 3.947 2.01 1
6.285 4.892 -0.897 -0.434 0.886 -0.395 -2.077 4.737 6.965 4.662 1
5.802 6.139 -2.669 -0.971 6.961 3.326 -2.302 3.85 5.486 6.204 1
1.797 4.523 -1.662 -0.108 4.679 0.453 -3.299 0.174 1.548 3.979 0
5.873 6.695 -3.299 -2.432 0.964 1.45 -4.249 4.18 3.089 6.01 1
1.05 -0.189 0.294 0.636 -0.98 0.782 0.755 -0.797 2.121 -0.374 1
5.237 3.5 -2.148 -2.102 6.961 3.903 6.487 0.194 2.874 3.672 1
5.682 5.804 -0.388 -0.089 0.559 4.397 3.28 5.428 5.686 6.773 1
1.835 5.484 3.197 4.002 0.272 5.76 -0.614 -0.201 5.709 6.02 1
4.196 0.638 2.169 5.186 0.538 1.025 4.209 2.633 9.435 1.329 1
1.721 5.288 1.219 1.881 2.502 4.008 -1.117 1.717 3.732 5.224 1
5.247 1.989 -1.975 -1.699 5.307 -0.264 2.34 4.606 3.538 2.197 1
2.339 6.711 1.323 5.199 6.33 4.446 -3.357 3.007 7.278 5.768 1
6.55 2.565 0.97 2.474 0.632 6.403 -0.461 2.309 9.347 2.574 1
2.049 6.336 2.025 3.333 2.846 1.797 4.046 6.728 5.385 6.071 1
6.187 3.633 0.557 0.779 -0.376 3.079 -3.117 3.431 6.754 3.905 1
1.968 1.268 -3.616 -2.975 0.845 3.422 0.532 2.599 -0.681 1.415 1
6.685 -0.044 6.483 6.713 6.991 -0.279 -2.802 3.437 13.049 0.312 1
3.964 0.096 0.763 3.211 5.803 2.494 3.502 2.724 6.926 0.422 1
3.449 2.048 -2.257 -1.373 6.292 -0.392 -9.913 3.755 2.216 1.767 0
-0.647 3.707 -0.452 0.805 4.145 1.193 -1.681 4.248 -0.518 3.378 1
2.726 1.54 -2.093 -0.177 6.142 3.128 0.583 0.39 2.717 1.749 0
1.602 6.532 -0.669 1.55 3.719 2.695 2.439 5.188 3.628 5.902 1
0.978 0.332 -0.866 0.476 2.026 2.687 -1.765 -0.277 1.633 0.418 1
1.628 6.864 -4.348 -3.333 6.511 2.485 3.796 3.561 -0.891 6.706 1
3.201 -0.379 0.184 1.092 1.627 2.545 3.259 6.794 4.798 -0.675 1
3.11 3.174 5.064 6.014 2.785 6.492 -1.503 4.764 8.694 2.87 0
1.124 4.957 -1.846 1.734 0.039 3.11 2.957 0.751 2.552 5.083 0
5.289 0.126 3.335 6.256 2.446 6.649 2.267 5.516 11.152 0.828 1
5.81 2.649 -0.666 1.103 1.159 -0.982 -0.112 -0.153 8.015 2.654 1
-0.319 5.107 1.424 1.646 2.917 2.893 3.3 2.901 1.662 5.368 1
4.908 -0.245 2.313 8.106 1.1 2.581 -1.855 0.888 13.126 0.36 1
-0.747 5.674 1.642 3.367 0.613 -0.999 2.842 6.557 3.363 5.77 1
6.918 1.745 -4.614 -3.341 4.865 6.554 -0.022 3 4.022 1.704 1
1.106 5.07 -5.97 -4.619 5.37 -0.428 4.141 3.481 -3.33 5.073 1
3.142 1.672 2.792 4.503 1.257 4.281 -0.72 5.493 7.386 1.853 0
-0.573 4.372 1.925 4.029 5.988 1.26 -7.085 0.462 3.321 4.456 1
6.557 5.287 -4.978 -4.287 -0.652 -0.416 -1.068 5.935 1.743 5.706 1
0.966 6.773 2.258 3.239 -0.905 1.721 -0.49 0.934 4.001 6.718 1
5.334 4.288 0.511 6.358 5.838 5.619 1.935 0.896 12.076 3.544 1
3.02 0.285 1.959 2.472 -0.889 2.378 4.115 1.306 4.416 0.345 1
3.041 0.354 -2.91 -2.088 1.453 5.216 -3.84 1.067 1.325 0.832 1
3.469 4.703 -2.505 -2.199 6.354 3.974 -2.82 5.469 1.192 4.61 0
0.746 1.995 -1.479 1.084 2.624 -0.484 -2.502 2.542 1.273 2.15 1
5.178 0.775 6.583 8.535 2.014 5.78 2.982 1.475 14.157 1.167 1
0.205 3.917 -0.223 0.034 6.093 4.974 6.278 2.098 -0.338 3.686 1
-0.355 0.6 1.208 1.879 0.287 3.053 2.15 5.451 0.995 0.957 1
-0.768 1.932 0.532 4.158 3.065 3.369 -0.602 -0.785 3.862 2.272 1
2.048 3.689 -4.958 -2.982 2.499 2.414 -0.529 -0.774 -0.71 2.916 0
4.47 6.999 -1.218 1.93 6.89 3.968 4.584 6.039 6.484 7.447 1
5.364 -0.843 -1.57 -1.45 2.665 4.089 -4.543 0.332 3.482 -0.988 1
2.999 6.917 -0.168 1.688 6.991 4.768 -1.41 0.023 4.866 6.491 1
4.415 1.967 2.081 4.606 5.321 0.207 2.561 0.106 8.936 1.857 1
4.138 1.125 -2.601 1.084 2.622 6.845 6.75 4.524 5.54 1.042 1
6.073 6.736 2.159 4.167 0.607 2.254 -2.957 4.358 10.123 5.895 1
1.654 -0.783 -1.694 -1.476 0.988 2.306 0.62 3.77 0.028 -0.883 1
5.854 6.544 -0.18 1.924 1.592 6.617 7.425 6.203 7.69 6.546 1
6.019 6.699 -2.746 1.827 -0.291 0.001 0.894 6.75 8.618 6.312 1
3.572 4.711 2.419 2.754 4.995 4.822 -5.279 -0.57 5.509 4.704 0
3.248 3.713 -3.252 -3.113 1.867 5.423 2.156 4.501 -1.601 3.094 0
0.717 2.297 4.091 7.423 3.574 -0.961 -2.993 2.646 7.316 2.641 1
0.066 0.189 -4.379 -2.304 -0.015 2.008 -0.154 1.762 -1.259 1.086 1
-0.004 3.079 1.222 1.311 6.369 2.579 -0.783 -0.865 0.473 2.445 1
1.34 3.099 3.57 5.059 2.926 1.096 -3.084 0.027 7.203 3.529 0
-0.95 0.57 3.21 5.451 0.396 1.784 3.142 5.957 4.313 0.227 1
1.502 4.607 1.816 3.209 3.631 5.566 -0.395 -0.511 4.6 4.845 1
1.319 4.284 0.356 2.355 6.097 3.251 3.909 5.747 3.657 4.636 1
2.568 3.828 1.202 2.343 5.501 5.76 -4.556 3.561 5.73 4.015 0
1.914 6.329 2.066 5.2 1.391 5.89 -3.312 1.951 7.727 6.887 1
6.122 0.139 1.982 3.389 4.168 5.896 1.371 2.447 10.357 -0.153 1
3.697 -0.481 -0.492 0.125 0.031 5.224 3.901 6.586 4.227 -0.66 1
4.603 4.648 -1.046 -0.6 2.279 3.689 -1.855 4.605 3.946 5.227 1
3.238 4.551 3.28 5.104 3.249 5.215 -2.242 0.592 8.752 4.04 0
0.728 1.413 -3.312 -3.004 2.033 3.732 -3.099 0.977 -2.562 1.109 1
5.485 -0.093 2.245 2.801 2.888 4.119 1.59 5.335 8.82 -0.356 1
1.985 6.144 -0.047 2.357 6.521 0.173 1.752 5.002 4.258 5.772 1
4.246 -0.643 -2.706 -1.345 -0.967 6.806 -0.644 3.639 2.625 -1.644 1
4.788 4.157 -3.328 -0.502 0.079 3.47 -0.696 3.541 4.193 4.101 0
0.173 -0.684 -2.436 -1.517 6.728 6.623 -1.361 3.063 -0.93 -0.868 1
2.509 5.947 -3.97 -2.91 2.959 6.022 6.411 2.904 -0.273 5.947 1
3.203 4.644 3.565 4.01 1.501 1.191 -0.038 5.359 7.297 3.78 1
-0.66 5.63 -1.917 -0.536 3.545 2.051 -1.889 5.184 -1.207 5.83 1
6.954 4.835 -2.068 -0.704 -0.982 6.184 -0.28 0.182 6.214 4.61 1
4.036 4.602 1.838 4.788 3.665 4.532 6.364 4.457 8.745 4.943 1
0.549 3.756 -3.347 -2.508 2.488 6.863 2.095 -0.669 -1.372 3.928 0
3.12 0.555 1.168 2.893 1.933 -0.399 -3.701 1.569 5.859 1.238 1
-0.121 0.3 9.663 12.419 0.295 0.462 0.828 1.976 11.569 0.345 1
0.044 1.222 0.549 4.031 3.413 3.047 -2.501 3.689 3.765 1.266 1
1.509 5.843 -4.167 -3.829 3.387 6.398 4.711 -0.696 -2.545 4.77 1
3.024 2.09 -2.37 -1.187 5.778 1.571 -3.482 2.027 0.949 2.185 0
2.254 3.648 0.938 2.446 0.329 0.044 -2.66 -0.543 4.684 3.699 0
6.205 4.018 -1.559 -0.159 4.286 6.441 -1.487 2.938 6.848 4.61 1
0.845 4.495 0.248 1.127 1.389 4.743 3.649 0.527 1.793 4.866 1
3.245 0.309 1.054 2.266 5.483 5.86 -4.302 6.668 6.44 -0.211 1
4.235 6.02 -2.721 -0.808 1.93 0.229 -1.282 3.387 3.94 6.395 1
1.616 5.127 -3.294 -3.01 4.164 6.934 3.974 4.795 -1.417 5.093 1
2.27 0.278 1.204 2.583 4.258 0.828 0.052 -0.258 5.418 0.323 1
6.2 5.764 -1.579 -1.42 0.357 4.564 -2.372 4.329 4.545 5.523 1
2.756 6.573 -0.299 0.583 5.689 3.078 1.168 0.428 3.661 6.488 1
4.044 3.072 -1.707 -0.869 -0.631 4.382 1.725 2.329 3.361 3.886 0
4.545 5.222 1.99 5.328 5.597 4.666 0.237 0.126 9.28 5.444 1
0.333 4.326 1.699 3.89 1.708 6.029 -1.436 3.037 4.023 3.674 1
3.718 1.504 5.801 6.569 1.655 1.502 1.554 3.06 10.163 1.53 0
5.974 1.017 5.765 9.076 6.46 1.782 -0.909 -0.451 15.212 0.276 1
1.465 6.85 1.095 1.535 5.34 2.808 -0.859 0.778 2.921 7.106 1
-0.29 1.131 -1.267 -1.218 1.13 5.365 4.471 2.168 -1.522 1.164 1
3.478 5.458 4.272 6.828 -0.283 4.859 1.367 6.6 10.672 5.624 1
6.786 2.877 -2.047 -1.837 4.261 4.167 1.118 6.161 4.849 2.774 1
6.88 0.189 0.387 1.081 -0.692 4.115 -0.482 4.216 7.738 -0.605 1
4.133 5.83 3.47 4.242 6.57 5.251 -2.91 2.914 8.31 5.949 1
0.247 1.781 5.281 6.901 3.556 3.006 -0.969 0.112 7.608 1.894 1
0.94 2.607 3.336 8.924 6.226 4.856 4.664 3.776 9.723 2.875 1
-0.114 5.717 2.443 3.856 3.905 0.587 1.08 2.688 3.764 6.332 1
6.317 6.476 -2.521 0.488 4.123 1.879 -2.558 4.47 6.133 6.277 1
2.999 -0.026 1.131 3.377 4.585 6.711 6.355 -0.504 6.08 0.568 1
5.225 3.641 0.923 4.473 1.125 3.728 2.268 2.483 9.9 2.968 1
0.229 6.216 1.301 1.621 5.606 -0.814 -7.658 0.102 1.741 6.574 1
0.646 -0.442 2.375 6.345 5.278 6.527 3.704 6.581 7.53 -0.123 1
-0.483 6.844 -0.931 -0.243 1.446 6.011 -2.983 0.119 -0.528 7.784 1
2.405 3.805 -1.087 0.173 1.194 5.589 -3.648 1.268 2.608 4.071 0
3.253 2.707 -0.327 0.4 4.868 0.624 -3.442 3.625 3.934 2.474 0
4.183 6.618 -3.542 -0.979 1.505 2.754 3.007 5.312 3.792 7.327 1
-0.449 1.317 5.395 7.747 3.785 3.11 0.95 3.853 6.567 1.007 1
6.114 3.131 -3.139 1.182 2.865 -0.619 8.589 1.089 7.335 2.443 1
3.472 3.561 -2.399 -1.396 5.083 4.638 -7.32 0.125 2.617 3.934 0
2.642 -0.602 -4.791 -4.405 0.443 -0.135 3.963 -0.532 -1.974 0.177 1
0.888 6.6 0.199 0.785 6.685 5.911 -6.261 6.539 1.579 6.88 1
3.542 3.211 1.848 2.187 0.903 5.648 -3.079 3.408 6.038 2.863 0
2.325 -0.9 -0.454 3.617 1.443 2.728 -4.625 4.765 6.783 -0.126 1
5.614 6.345 6.305 7.349 6.597 5.079 3.388 0.054 13.639 7.075 1
4.346 5.356 -4.876 -2.678 3.923 5.36 4.174 0.507 1.855 5.021 1
3.613 -0.603 1.513 6.372 0.026 6.503 -1.618 2.224 9.712 -1.111 1
4.136 2.483 -1.109 2.161 6.261 1.53 -0.322 1.316 6.392 2.784 0
1.994 5.097 8.291 11.346 1.683 5.894 1.674 4.314 12.124 4.558 1
1.029 2.254 -7.745 -5.105 -0.63 2.132 -4.817 3.761 -4.79 2.039 1
2.035 6.479 -5.289 -3.487 0.77 0.543 0.842 4.374 -1.389 5.581 1
-0.278 1.233 -1.421 -0.27 0.205 3.372 -1.57 5.572 0.616 0.398 1
6.148 2.368 0.946 1.033 3.513 4.8 -2.084 1.222 6.73 2.41 1
-0.586 2.483 3.718 5.049 2.21 3.563 -0.788 6.656 4.043 3.231 1
4.147 2.262 3.591 5.665 0.994 1.529 -4.018 -0.167 9.953 1.664 0
-0.865 1.778 1.764 3.291 -0.553 6.954 -0.605 0.713 1.96 1.184 1
1.104 -0.041 0.064 1.77 0.911 -0.915 -2.525 0.185 2.709 0.341 1
0.147 2.593 -2.409 -0.752 1.585 3.274 -2.71 1.456 0.177 2.586 1
4.541 4.218 -0.033 0.458 3.287 4.317 -1.039 5.555 4.443 4.387 0
1.129 5.555 2.872 5.057 2.317 6.103 4.605 4.146 6.29 5.987 1
3.636 1.373 -1.278 2.516 0.73 -0.715 4.309 0.309 6.074 1.296 0
6.218 0.536 0.257 0.911 0.675 0.807 -1.23 2.201 8.05 0.124 1
1.165 6.294 1.557 4.597 -0.414 6.136 -3.604 5.111 5.535 6.035 1
3.261 0.62 3.302 5.7 -0.437 3.827 -2.521 1.308 9.291 1.317 1
4.441 -0.726 0.003 4.673 0.652 3.849 9.535 -0.604 8.373 -0.649 1
4.476 0.404 -3.914 -2.975 6.186 1.676 -4.144 6.673 1.608 0.797 1
0.746 5.397 -0.702 0.559 5.849 0.175 -3.615 1.502 1.593 5.856 1
3.237 -0.527 1.641 3.457 1.469 3.842 -3.437 2.582 5.612 -0.269 1
4.789 -0.074 2.122 5.323 4.085 4.973 1.695 5.79 10.217 0.228 1
6.547 4.294 6.781 6.833 3.259 3.134 2.13 1.335 13.314 5.397 1
0.42 6.513 -6.043 -4.963 1.338 -0.822 -3.616 3.904 -4.78 6.655 1
4.122 1.589 6.738 7.296 1.167 1.341 1.891 3.255 11.91 1.261 0
3.199 6.191 1.226 1.36 6.383 5.065 0.265 6.979 4.742 5.864 1
3.196 3.85 -0.308 0.613 6.896 4.845 -1.93 3.797 3.934 4.191 0
3.251 -0.159 -2.782 -0.37 3.165 5.696 -3.443 1.388 2.769 -0.427 1
4.101 1.874 -1.875 -0.855 4.97 2.736 3.578 0.817 3.716 1.755 0
4.322 0.702 1.049 1.903 3.747 4.873 -2.244 5.65 5.473 1.482 1
3.281 4.235 4.445 7.265 1.834 0.681 0.98 1.529 11.541 4.629 0
4.564 6.45 -9.913 -7.096 4.709 4.221 -0.228 5.449 -1.899 6.497 1
4.884 5.886 -7.085 -3.343 1.042 0.453 1.921 0.707 1.303 5.788 1
5.81 4.457 -0.48 1.227 3.65 -0.275 4.525 0.995 7.124 4.997 1
6.337 1.653 -0.696 0.724 0.591 6.884 1.806 1.964 7.442 2.097 1
0.652 6.445 1.676 2.992 6.744 0.854 -3.84 2.124 3.311 6.71 1
-0.224 2.451 0.239 1.556 2.644 2.337 -3.545 5.674 1.04 1.802 1
1.509 4.378 -3.693 0.174 5.709 3.435 -4.93 6.399 1.576 5.273 1
5.015 6.058 9.696 10.235 6.726 3.449 1.042 5.132 16.015 6.026 1
3.338 0.25 -1.476 1.042 4.822 4.559 -0.003 3.325 4.56 -0.441 1
0.13 6.143 -2.744 -0.006 -0.915 6.737 -0.3 6.38 0.361 6.127 1
6.554 6.908 -2.057 1.723 4.768 3.676 -2.595 1.701 8.33 7.268 1
5.552 5.171 2.337 4.435 0.179 6.3 -4.896 3.67 9.18 4.119 1
3.732 4.633 -5.381 -5.261 3.946 4.28 0.276 -0.902 -1.099 4.86 0
4.694 0.85 0.444 1.293 2.331 -0.688 0.176 3.609 5.983 0.593 1
-0.185 6.343 2.47 6.859 5.639 4.427 -0.545 5.655 6.452 6.677 1
4.655 3.932 -2.828 0.838 -0.855 0.182 4.411 5.221 4.782 3.251 1
1.078 2.467 4.627 7.385 -0.656 3.587 -1.634 5.124 9.357 3.141 1
-0.97 3.361 1.048 1.142 3.609 2.297 -3.049 2.174 0.378 2.748 1
0.876 3.149 0.51 1.275 0.129 6.732 -1.997 -0.88 1.566 3.474 1
-0.067 1.207 3.713 4.143 4.468 0.978 6.184 6.456 4.265 1.345 1
-0.388 1.248 -3.749 -3.347 0.041 3.846 3.204 0.805 -3.502 1.759 1
0.873 3.275 2.419 4.851 3.367 3.488 -0.454 1.879 5.723 3.353 0
5.539 2.924 1.483 1.639 0.701 1.416 5.072 2.886 7.233 2.611 1
3.372 3.889 -1.826 -1.423 4.028 2.811 0.731 5.175 2.251 4.408 0
-0.552 2.627 -4.307 -3.989 1.692 4.815 7.617 0.093 -5.166 2.412 1
-0.603 -0.438 0.579 1.641 0.198 5.713 0.187 1.696 1.831 -1.245 1
6.184 2.515 -2.171 -0.643 0.616 5.799 -1.267 4.295 4.946 2.961 1
5.703 3.641 -0.027 1.594 5.375 4.917 -2.776 1.775 6.757 3.081 1
4.507 5.468 -7.194 -5.778 2.326 -0.31 0.284 1.521 -0.965 5.211 1
5.024 5.731 -3.934 -3.842 2.384 0.879 -6.835 3 -0.005 6.385 1
2.892 3.746 -2.227 -0.811 -0.52 3.679 2.386 5.999 1.967 3.801 0
5.98 3.423 1.344 3.147 6.608 4.884 1.9 3.609 8.732 4.112 1
4.072 4.488 -2.048 0.523 5.263 3.074 2.993 1.284 4.706 4.642 0
6.989 -0.078 2.403 7.352 5.45 3.639 3.254 5.18 14.167 -0.323 1
6.403 5.948 -1.04 -0.674 3.557 -0.497 -0.482 3.341 5.364 6.545 1
5.883 3.949 -4.249 -2.809 3.345 5.553 -0.996 1.05 3.342 3.452 1
6.031 4.172 4.173 4.381 -0.719 2.998 -6.082 -0.262 10.36 4.487 1
4.648 5.175 -1.238 1.162 0.533 -0.104 -1.293 -0.707 6.033 5.879 1
1.644 5.322 -4.018 -1.985 1.089 4.273 2.066 3.709 -1.405 5.225 1
0.565 2.226 -3.028 -2.701 0.206 0.425 -8.85 1.221 -1.17 2.381 1
1.473 3.408 3.038 4.508 2.639 4.175 1.65 3.947 5.909 4.273 0
-0.444 4.971 -3.089 0.375 1.504 1.986 1.795 6.359 -0.221 5.143 1
6.59 5.07 7.376 8.182 3.107 6.461 -0.584 -0.013 14.628 4.424 1
-0.981 0.168 3.338 3.465 1.223 -0.563 -2.138 4.504 2.381 0.063 1
2.218 4.276 -2.907 -1.188 5.069 1.968 -0.426 0.654 1.628 3.944 0
4.297 0.769 0.479 2.293 4.621 1.146 0.016 5.99 6.889 0.002 1
0.674 0.419 -2.248 -1.079 4.995 3.264 2.032 0.273 0.365 0.51 1
6.902 1.535 -2.498 -2.301 3.829 5.857 -2.168 0.116 4.974 1.543 1
0.229 2.156 0.623 2.596 0.397 3.572 -2.662 2.226 2.618 1.379 1
0.491 6.304 1.187 2.354 4.586 1.506 4.976 2.343 2.68 6.386 1
1.635 3.2 -2.303 0.451 4.12 0.022 1.48 -0.973 0.475 3.806 0
5.079 6.086 5.238 6.767 4.946 3.898 -0.642 3.45 12.416 6.601 1
-0.852 0.222 -2.445 -1.289 5.111 5.486 -0.125 0.613 -1.868 0.163 1
-0.484 2.583 1.509 2.444 5.222 1.734 3.379 5.826 2.689 2.823 1
0.744 6.963 2.773 3.821 3.996 2.118 -2.152 1.149 3.958 6.868 1
6.081 3.702 -2.749 -1.246 2.359 6.676 4.106 5.921 4.7 4.129 1
5.18 5.173 0.841 2.114 1.928 3.142 -0.893 0.867 7.2 5.37 1
6.207 2.779 -0.118 0.459 1.097 -0.438 5.977 -0.071 6.296 2.455 1
4.96 -0.045 0.832 2.066 -0.679 1.409 -9.973 2.683 6.446 0.626 1
2.861 3.112 -2.488 0.032 -0.197 4.025 0.432 2.254 3.344 3.671 0
0.255 4.541 0.291 0.493 -0.512 -0.653 5.482 -0.465 0.306 4.04 1
1.947 3.022 6.881 8.786 1.352 5.897 -1.833 -0.486 11.204 3.215 0
6.527 6.675 -3.63 -1.873 6.305 4.377 -0.224 4.76 5.084 6.195 1
3.207 0.661 1.35 1.544 2.591 4.605 -1.61 4.976 4.729 0.177 1
6.37 1.82 -0.613 -0.199 3.211 3.851 -0.493 6.822 6.307 2.38 1
1.556 2.832 -5.966 -2.197 2.551 -0.545 6.069 4.694 -0.558 2.589 0
-0.549 5.916 0.263 1.267 4.529 3.768 3.062 4.65 0.754 5.915 1
3.289 6.804 -2.6 -0.133 5.993 6.663 1.376 5.475 2.795 7.285 1
0.342 4.247 -0.952 0.101 0.053 4.75 -0.49 1.235 0.1 4.117 1
3.366 -0.309 -4.115 -2.893 -0.439 4.464 -3.213 4.916 1.037 -0.303 1
-0.121 4.597 -9.973 -9.073 1.455 1.758 -3.385 5.397 -8.721 4.966 1
0.966 3.581 0.071 2.14 1.987 2.145 0.602 -0.639 2.431 3.2 0
2.361 -0.666 0.279 0.835 4.394 1.119 -4.442 -0.313 2.782 -0.633 1
5.459 -0.596 -1.943 0.755 6.104 4.657 -2.397 4.476 6.549 -0.205 1
5.994 4.299 -2.758 1.356 2.372 5.185 -3.177 2.067 6.592 4.283 1
-0.295 -0.795 2.233 4.615 0.666 4.415 1.652 6.958 4.973 0.033 1
4.759 0.359 0.742 1.605 3.078 -0.037 -1.129 -0.758 6.922 -0.181 1
0.861 4.848 -0.099 2.863 5.28 -0.097 0.651 0.971 2.789 4.36 1
1.68 2.478 2.324 2.749 0.826 2.722 1.191 1.195 4.542 2.277 0
1.826 4.921 -1.101 1.633 6.247 3.893 4.89 2.768 3.839 5.498 1
0.741 5.295 0.684 0.722 6.738 6.99 1.228 4.526 1.623 5.986 1
3.298 4.358 -2.276 -0.924 4.746 -0.765 -2.97 2.502 2.249 5.224 0
-0.113 2.223 1.002 2.922 1.007 3.703 0.247 6.886 3.548 2.622 1
3.697 1.657 -0.022 1.844 -0.167 3.822 1.522 6.856 5.65 2.525 0
4.005 -0.19 6.334 6.856 0.511 1.096 0.496 5.466 11.369 -0.67 1
5.271 5.65 -2.546 -0.802 6.483 3.009 -0.168 5.763 4.57 6.281 1
2.337 0.778 -0.416 0.788 3.563 4.281 -1.517 0.031 3.036 0.407 1
4.93 -0.244 4.638 6.478 0.072 6.799 2.224 6.085 11.539 0.251 1
5.955 6.563 -4.249 -1.179 6.92 3.989 -0.488 0.179 4.49 7.234 1
3.91 -0.103 -0.324 -0.309 1.183 4.928 1.52 1.449 3.582 0.793 1
2.332 5.866 -0.946 -0.519 6.246 2.513 -1.311 0.919 0.802 6.608 1
3.128 2.863 -0.584 0.973 6.483 5.227 -7.395 1.287 3.298 2.118 0
4.884 6.085 0.072 1.137 6.749 3.253 -1.086 0.645 4.876 5.891 1
-0.922 0.113 1.052 2.482 0.976 6.109 -4.339 2.07 2.159 0.025 1
1.52 1.075 -0.143 3.589 4.864 4.562 2.554 2.478 3.838 1.13 1
0.266 5.921 -4.688 -3.12 3.957 1.578 -1.304 5.141 -4.083 4.816 1
5.503 1.125 6.249 6.765 -0.58 0.637 -4.263 6.527 13.065 0.524 1
